EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,C.I,Name,DaysWorked,HBN,HED,HEN
RM519,38,36-45,False,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,4028,Upto 5k,7791,0,20,4,1,80,0,8,2,3,7,7,0,5.0,74251933,Jessica Larsen,25,0,0,1
RM530,38,36-45,False,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,7625,5k-10k,19383,0,13,3,3,80,0,10,4,2,9,7,1,8.0,69118721,Michael Alexander,29,1,1,0
RM543,38,36-45,False,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,7861,5k-10k,15397,4,14,3,4,80,0,10,4,4,1,0,0,0.0,55728776,Holly Newton,27,0,0,1
RM560,38,36-45,False,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3,Married,3057,Upto 5k,20471,6,13,3,2,80,1,6,0,1,1,0,0,1.0,34744872,Kevin Wright,22,1,2,0
RM579,38,36-45,False,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803,1,Female,75,4,2,Manufacturing Director,1,Single,5980,5k-10k,26085,6,12,3,4,80,0,17,2,3,15,7,4,12.0,16895666,Danielle Long,20,2,0,0
RM606,38,36-45,False,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,5k-10k,4284,2,15,3,3,80,1,13,3,2,4,3,1,2.0,43887075,Julie Johnson,28,0,1,2
RM643,38,36-45,False,Travel_Rarely,395,Sales,9,3,Marketing,1,893,2,Male,98,2,1,Sales Representative,2,Married,2899,Upto 5k,12102,0,19,3,4,80,1,3,3,3,2,2,1,2.0,74119726,Kyle Rivera,26,1,0,1
RM682,38,36-45,False,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,1,950,4,Female,80,3,3,Research Director,1,Married,13582,10k-15k,16292,1,13,3,2,80,1,15,3,3,15,12,5,11.0,25312516,Blake Holden,29,1,1,0
RM704,38,36-45,False,Non-Travel,152,Sales,10,3,Technical Degree,1,983,3,Female,85,3,2,Sales Executive,4,Single,5666,5k-10k,19899,1,13,3,2,80,0,6,1,3,5,3,1,3.0,18770247,Raymond Chavez,24,1,2,1
RM723,38,36-45,False,Travel_Frequently,1391,Research & Development,10,1,Medical,1,1006,3,Male,66,3,1,Research Scientist,3,Married,2684,Upto 5k,12127,0,17,3,2,80,1,3,0,2,2,1,0,2.0,63782042,Katherine Rogers,30,1,1,1
RM748,38,36-45,False,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2,Male,42,3,2,Sales Executive,4,Single,6861,5k-10k,4981,8,12,3,3,80,0,19,1,3,1,0,0,0.0,76001106,Emily Jones,28,0,1,2
RM766,38,36-45,False,Travel_Frequently,1186,Research & Development,3,4,Other,1,1060,3,Male,44,3,1,Research Scientist,3,Married,2821,Upto 5k,2997,3,16,3,1,80,1,8,2,3,2,2,2,2.0,19943140,Megan Valencia,27,2,0,2
RM785,38,36-45,False,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,8823,5k-10k,24608,0,18,3,1,80,1,20,4,2,19,9,1,9.0,87446468,Amanda Martin,28,2,0,1
RM808,38,36-45,False,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5k-10k,5569,0,14,3,2,80,2,9,2,3,8,7,2,7.0,94482772,Jennifer Garcia,25,0,1,2
RM812,38,36-45,False,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,7351,5k-10k,20619,7,16,3,3,80,0,10,2,3,1,0,0,0.0,17195288,Vanessa Simmons,20,0,0,2
RM827,38,36-45,False,Travel_Rarely,433,Human Resources,1,3,Human Resources,1,1152,3,Male,37,4,1,Human Resources,3,Married,2844,Upto 5k,6004,1,13,3,4,80,1,7,2,4,7,6,5,0.0,30364454,Leon Hill,21,1,2,1
RM964,38,36-45,False,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,5k-10k,19461,3,15,3,4,80,1,11,3,3,7,7,1,7.0,30024960,Melissa Powers,26,0,2,1
RM983,38,36-45,False,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610,Upto 5k,15748,1,11,3,4,80,3,4,2,3,4,2,0,3.0,85543051,Misty Barrett,27,1,1,1
RM1108,38,36-45,False,Travel_Frequently,888,Human Resources,10,4,Human Resources,1,1563,3,Male,71,3,2,Human Resources,3,Married,6077,5k-10k,14814,3,11,3,3,80,0,10,2,3,6,3,1,2.0,50780112,Dorothy Cole,22,0,0,2
RM1113,38,36-45,True,Travel_Rarely,903,Research & Development,2,3,Medical,1,1573,3,Male,81,3,2,Manufacturing Director,2,Married,4855,Upto 5k,7653,4,11,3,1,80,2,7,2,3,5,2,1,4.0,21432787,John Kennedy,27,0,2,0
RM1120,38,36-45,False,Travel_Rarely,1245,Sales,14,3,Life Sciences,1,1582,3,Male,80,3,2,Sales Executive,2,Married,9924,5k-10k,12355,0,11,3,4,80,1,10,3,3,9,8,7,7.0,43311626,Ruben Perez,29,0,2,1
RM1121,38,36-45,False,Travel_Rarely,437,Sales,16,3,Life Sciences,1,1583,2,Female,90,3,2,Sales Executive,2,Single,4198,Upto 5k,16379,2,12,3,2,80,0,8,5,4,3,2,1,2.0,25898299,Jason Robinson,22,2,1,1
RM1162,38,36-45,False,Travel_Rarely,397,Research & Development,2,2,Medical,1,1638,4,Female,54,2,3,Manufacturing Director,3,Married,7756,5k-10k,14199,3,19,3,4,80,1,10,6,4,5,4,0,2.0,84903294,Lisa Hart,21,2,2,0
RM1188,38,36-45,False,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1,1668,4,Male,90,3,2,Research Scientist,4,Married,4735,Upto 5k,9867,7,15,3,4,80,2,19,4,4,13,11,2,9.0,65857931,Eric Day,21,0,2,2
RM1194,38,36-45,False,Travel_Frequently,148,Research & Development,2,3,Medical,1,1675,4,Female,42,2,1,Laboratory Technician,2,Single,2440,Upto 5k,23826,1,22,4,2,80,0,4,3,3,4,3,3,3.0,91378577,Kathleen Perry,25,1,0,1
RM1203,38,36-45,False,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,4,Female,87,3,1,Laboratory Technician,3,Married,3306,Upto 5k,26176,7,19,3,4,80,1,7,5,2,0,0,0,0.0,90010790,Ian Williams,28,2,2,0
RM1257,38,36-45,False,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,Upto 5k,15963,4,14,3,2,80,1,9,4,2,6,1,0,5.0,93002706,Anna Smith,22,1,0,1
RM1262,38,36-45,False,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,5k-10k,24539,3,16,3,3,80,1,15,2,3,1,0,1,0.0,40291214,Glenn Roach,24,2,2,2
RM1273,38,36-45,False,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,Upto 5k,16376,1,11,3,2,80,1,5,3,3,5,4,0,4.0,80138498,Peter Smith,27,1,1,0
RM1290,38,36-45,False,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,Upto 5k,7129,5,13,3,4,80,3,13,3,3,11,10,3,8.0,61053474,Stacy Powell,23,0,1,2
RM1309,38,36-45,False,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,5k-10k,4244,2,20,4,1,80,2,20,4,2,4,2,0,3.0,70467027,Erica Griffith,22,0,1,0
RM1374,38,36-45,False,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,Upto 5k,18115,1,16,3,3,80,1,20,3,3,20,11,0,7.0,69421007,Sonya Wright,30,0,2,0
RM1377,38,36-45,False,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,Upto 5k,14293,2,19,3,4,80,2,10,0,4,5,2,0,3.0,49910061,Michael Hart,22,0,0,2
RM1392,38,36-45,False,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,Upto 5k,11473,4,14,3,1,80,0,20,3,2,1,0,0,0.0,88990506,Tamara West,27,0,1,0
RM1401,38,36-45,False,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,2991,Upto 5k,5224,0,11,3,2,80,1,7,2,3,6,2,1,2.0,67556566,Amber Chambers,23,1,0,2
RM1417,38,36-45,False,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,4440,Upto 5k,7636,0,15,3,1,80,2,16,3,3,15,13,5,8.0,50987442,Heidi Reyes,22,2,1,0
RM1419,38,36-45,False,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321,5k-10k,14284,2,11,3,4,80,1,10,1,3,8,3,7,7.0,86320155,Tiffany Hawkins,25,2,0,2
RM1431,38,36-45,False,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,13206,10k-15k,3376,3,12,3,1,80,1,20,3,3,18,16,1,11.0,93352876,Steven Kirk,26,0,2,1
RM1452,38,36-45,False,TravelRarely,345,Sales,10,2,Life Sciences,1,2041,1,Female,100,3,2,Sales Executive,4,Married,5343,5k-10k,5982,1,11,3,3,80,1,10,1,3,10,7,1,9.0,18083974,Samuel Hayes,25,2,1,2
RM034,39,36-45,True,Travel_Rarely,895,Sales,5,3,Technical Degree,1,42,4,Male,56,3,2,Sales Representative,4,Married,2086,Upto 5k,3335,3,14,3,3,80,1,19,6,4,1,0,0,0.0,91823275,Aaron Johnson,26,1,0,1
RM138,39,36-45,False,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3,Married,5902,5k-10k,14590,4,14,3,3,80,1,17,1,4,15,11,5,9.0,23318904,Tina Kerr,29,2,0,0
RM241,39,36-45,False,Travel_Rarely,1431,Research & Development,1,4,Medical,1,332,3,Female,96,3,1,Laboratory Technician,3,Divorced,2232,Upto 5k,15417,7,14,3,3,80,3,7,1,3,3,2,1,2.0,37888820,Brenda Bell,24,0,0,0
RM252,39,36-45,False,Travel_Frequently,505,Research & Development,2,4,Technical Degree,1,343,3,Female,64,3,3,Healthcare Representative,3,Single,10938,10k-15k,6420,0,25,4,4,80,0,20,1,3,19,6,11,0.0,93955206,Michael Gibbs,27,0,0,0
RM305,39,36-45,False,Travel_Rarely,1132,Research & Development,1,3,Medical,1,417,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,5k-10k,10942,0,17,3,1,80,3,19,5,2,18,10,3,7.0,38323322,Anna Howard,20,0,2,1
RM315,39,36-45,False,Travel_Rarely,117,Research & Development,10,1,Medical,1,429,3,Male,99,3,4,Manager,1,Married,17068,15k+,5355,1,14,3,4,80,0,21,3,3,21,9,11,10.0,45520201,Mary Parks,27,0,1,2
RM327,39,36-45,False,Travel_Frequently,672,Research & Development,7,2,Medical,1,444,3,Male,54,2,5,Manager,4,Married,19272,15k+,21141,1,15,3,1,80,1,21,2,3,21,9,13,3.0,98641164,Ashley Padilla,27,2,1,0
RM328,39,36-45,True,Travel_Rarely,1162,Sales,3,2,Medical,1,445,4,Female,41,3,2,Sales Executive,3,Married,5238,5k-10k,17778,4,18,3,1,80,0,12,3,2,1,0,0,0.0,20896797,Raymond Butler,28,2,1,0
RM401,39,36-45,False,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,531,2,Male,52,3,5,Manager,3,Divorced,19197,15k+,8213,1,14,3,3,80,1,21,3,3,21,8,1,6.0,31079846,Alisha Gross,26,0,0,0
RM450,39,36-45,False,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,602,3,Female,48,3,1,Laboratory Technician,3,Married,3755,Upto 5k,17872,1,11,3,1,80,1,8,3,3,8,3,0,7.0,42194159,Rebecca Miles,25,0,1,0
RM527,39,36-45,False,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,4553,Upto 5k,20978,1,11,3,1,80,0,20,4,3,20,7,11,10.0,33328859,Michael Mann,29,0,2,2
RM552,39,36-45,False,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2,Married,6389,5k-10k,18767,9,15,3,3,80,1,12,3,1,8,3,3,6.0,84087145,Roberto Collier,23,0,1,1
RM655,39,36-45,False,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,1,909,4,Female,42,2,2,Human Resources,4,Married,5204,5k-10k,7790,8,11,3,3,80,2,13,2,3,5,4,0,4.0,20075036,Justin Lowe,22,0,1,1
RM670,39,36-45,True,Travel_Rarely,1122,Research & Development,6,3,Medical,1,932,4,Male,70,3,1,Laboratory Technician,1,Married,2404,Upto 5k,4303,7,21,4,4,80,0,8,2,1,2,2,2,2.0,31009452,Michael Dickerson,22,1,2,0
RM706,39,36-45,False,Travel_Rarely,903,Sales,2,5,Life Sciences,1,985,1,Male,41,4,3,Sales Executive,3,Single,7880,5k-10k,2560,0,18,3,4,80,0,9,3,3,8,7,0,7.0,10359129,Lauren Davis,28,0,2,2
RM739,39,36-45,False,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1,1026,4,Female,65,2,4,Manufacturing Director,4,Married,12742,10k-15k,7060,1,16,3,3,80,1,21,3,3,21,6,11,8.0,64830300,Henry Perez Jr.,27,0,2,2
RM754,39,36-45,False,Travel_Frequently,945,Research & Development,22,3,Medical,1,1043,4,Female,82,3,3,Manufacturing Director,1,Single,10880,10k-15k,5083,1,13,3,3,80,0,21,2,3,21,6,2,8.0,70465583,Christopher Anderson,29,0,1,2
RM814,39,36-45,True,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,10k-15k,13547,7,11,3,4,80,3,21,4,3,18,7,11,5.0,89699989,Beth Johnson,25,0,1,2
RM817,39,36-45,False,Non-Travel,439,Research & Development,9,3,Life Sciences,1,1132,3,Male,70,3,2,Laboratory Technician,2,Single,6782,5k-10k,8770,9,15,3,3,80,0,9,2,2,5,4,0,3.0,73070585,Jessica Walters,28,0,2,0
RM938,39,36-45,False,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17123,15k+,17334,6,13,3,4,80,2,21,4,3,19,9,15,2.0,49092160,Melissa Lewis,20,1,2,2
RM941,39,36-45,True,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,Upto 5k,22154,0,13,3,1,80,0,6,2,3,5,2,0,3.0,14380847,Shannon Allen,20,0,2,0
RM950,39,36-45,False,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,Upto 5k,13352,0,11,3,1,80,0,9,6,3,8,7,1,7.0,41068214,Donna Neal,24,1,1,0
RM987,39,36-45,False,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1390,1,Male,44,2,2,Sales Executive,4,Married,6120,5k-10k,3567,3,12,3,4,80,2,8,2,4,5,4,1,4.0,48668783,Deborah Dickerson,22,2,1,1
RM993,39,36-45,False,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920,10k-15k,3449,3,21,4,2,80,1,13,2,3,6,4,0,5.0,47945817,Shane Herrera,21,1,1,1
RM1033,39,36-45,True,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,1,Single,3646,Upto 5k,17181,2,23,4,2,80,0,11,2,4,1,0,0,0.0,70939053,Jessica Bauer,24,1,2,2
RM1080,39,36-45,False,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,1,1525,2,Female,32,3,3,Manufacturing Director,2,Single,8376,5k-10k,9150,4,18,3,4,80,0,9,3,3,2,0,2,2.0,19553585,Rodney Santana,29,1,1,1
RM1125,39,36-45,False,Travel_Rarely,1462,Sales,6,3,Medical,1,1588,4,Male,38,4,3,Sales Executive,3,Married,8237,5k-10k,4658,2,11,3,1,80,1,11,3,3,7,6,7,6.0,41329612,Julia Bauer,29,1,2,2
RM1149,39,36-45,False,Travel_Rarely,1387,Research & Development,10,5,Medical,1,1618,2,Male,76,3,2,Manufacturing Director,1,Married,5377,5k-10k,3835,2,13,3,4,80,3,10,3,3,7,7,7,7.0,45507920,Sarah Simmons,29,0,0,2
RM1156,39,36-45,False,Travel_Rarely,170,Research & Development,3,2,Medical,1,1627,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,Upto 5k,10302,0,15,3,4,80,1,11,3,3,10,8,0,7.0,93893865,Elizabeth Ferguson,29,0,2,2
RM1160,39,36-45,False,Travel_Frequently,711,Research & Development,4,3,Medical,1,1633,1,Female,81,3,2,Manufacturing Director,3,Single,5042,5k-10k,3140,0,13,3,4,80,0,10,2,1,9,2,3,8.0,89160218,Danielle Grant,26,0,2,1
RM1176,39,36-45,False,Travel_Rarely,492,Research & Development,12,3,Medical,1,1654,4,Male,66,3,2,Manufacturing Director,2,Married,5295,5k-10k,7693,4,21,4,3,80,0,7,3,3,5,4,1,0.0,98742485,Linda Miller,25,0,1,0
RM1241,39,36-45,False,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6472,5k-10k,8989,1,15,3,4,80,1,9,2,3,9,8,5,8.0,36550845,Brian Moreno,28,0,2,1
RM1285,39,36-45,False,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,13464,10k-15k,7914,7,21,4,3,80,0,9,3,3,4,3,2,2.0,67061186,Vickie Davis,27,0,0,0
RM1293,39,36-45,False,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,Upto 5k,19188,2,18,3,4,80,1,7,6,3,2,1,2,2.0,25405014,Bradley George,25,1,1,2
RM1336,39,36-45,False,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,Upto 5k,5141,8,14,3,2,80,3,7,2,3,2,2,2,2.0,83089925,Stanley Williamson,28,1,0,2
RM1367,39,36-45,False,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,5k-10k,3987,6,19,3,3,80,1,10,1,3,3,2,1,2.0,40173413,Kelly Parker,23,2,0,2
RM1373,39,36-45,False,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151,5k-10k,12315,1,25,4,4,80,1,10,3,3,10,0,7,9.0,96924061,Becky Ali,22,2,0,1
RM1404,39,36-45,False,Travel_Rarely,119,Sales,15,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single,13341,10k-15k,25098,0,12,3,1,80,0,21,3,3,20,8,11,10.0,29997018,Edward Allen,24,2,0,2
RM1430,39,36-45,False,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,2014,1,Male,52,3,2,Research Scientist,4,Single,4108,Upto 5k,5340,7,13,3,1,80,0,18,2,3,7,7,1,7.0,45652586,Andrew Thompson,23,1,0,0
RM1438,39,36-45,False,Non-Travel,105,Research & Development,9,3,Life Sciences,1,2022,4,Male,87,3,5,Manager,4,Single,19431,15k+,15302,2,13,3,3,80,0,21,3,2,6,0,1,3.0,29090631,David Henry,28,2,1,0
RM1463,39,36-45,False,Travel_Rarely,722,Sales,24,1,Marketing,1,2056,2,Female,60,2,4,Sales Executive,4,Married,12031,10k-15k,8828,0,11,3,1,80,1,21,2,2,20,9,9,6.0,19584466,Emily Mack,21,1,1,2
RM1467,39,36-45,False,Travel_Rarely,613,Research & Development,6,1,Medical,1,2062,4,Male,42,2,3,Healthcare Representative,1,Married,9991,5k-10k,21457,4,15,3,1,80,1,9,5,3,7,7,1,7.0,18004482,Sean Lawrence,20,1,0,0
RM1467,39,36-45,False,Travel_Rarely,613,Research & Development,6,1,Medical,1,2062,4,Male,42,2,3,Healthcare Representative,1,Married,9991,5k-10k,21457,4,15,3,1,80,1,9,5,3,7,7,1,1.0,32269779,Mary Ramsey,30,2,2,1
RM091,40,36-45,False,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,119,3,Male,78,2,4,Healthcare Representative,2,Married,13503,10k-15k,14115,1,22,4,4,80,1,22,3,2,22,3,11,11.0,51286958,William Barker,24,1,1,0
RM151,40,36-45,False,Travel_Frequently,1395,Research & Development,26,3,Medical,1,202,2,Female,54,3,2,Research Scientist,2,Divorced,5605,5k-10k,8504,1,11,3,1,80,1,20,2,3,20,7,2,13.0,89865458,Gregory Trevino,27,0,1,0
RM159,40,36-45,False,Travel_Rarely,630,Sales,4,4,Marketing,1,215,3,Male,67,2,3,Sales Executive,4,Married,10855,10k-15k,8552,7,11,3,1,80,1,15,2,2,12,11,2,11.0,86397676,Mr. John Miranda,27,1,1,2
RM187,40,36-45,False,Travel_Rarely,989,Research & Development,4,1,Medical,1,253,4,Female,46,3,5,Manager,3,Married,19033,15k+,6499,1,14,3,2,80,1,21,2,3,20,8,9,9.0,48736657,Mr. Scott Buck,30,0,1,0
RM204,40,36-45,False,Travel_Rarely,905,Research & Development,19,2,Medical,1,281,3,Male,99,3,2,Laboratory Technician,4,Married,2741,Upto 5k,16523,8,15,3,3,80,1,15,2,4,7,2,3,7.0,68942178,Tyler Garcia,21,0,0,2
RM209,40,36-45,False,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,287,4,Male,63,2,2,Healthcare Representative,4,Married,4876,Upto 5k,14242,9,14,3,4,80,1,5,5,1,3,2,0,0.0,26690465,Danielle Cook,21,1,0,0
RM244,40,36-45,False,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,1,335,1,Male,62,3,2,Research Scientist,4,Divorced,3319,Upto 5k,24447,1,17,3,1,80,2,9,3,3,9,8,4,7.0,72907576,Maria Smith,26,1,2,0
RM258,40,36-45,False,Travel_Rarely,1416,Research & Development,2,2,Medical,1,352,1,Male,49,3,5,Research Director,3,Divorced,19436,15k+,5949,0,19,3,4,80,1,22,5,3,21,7,3,0.0,50814428,Amanda Malone,30,2,0,2
RM336,40,36-45,False,Travel_Rarely,1124,Sales,1,2,Medical,1,453,2,Male,57,1,2,Sales Executive,4,Married,7457,5k-10k,13273,2,22,4,3,80,3,6,2,2,4,3,0,2.0,64023778,Stephen Hansen,27,1,2,2
RM362,40,36-45,False,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,1,483,4,Female,46,4,1,Laboratory Technician,3,Married,2213,Upto 5k,22495,3,13,3,3,80,1,10,3,3,7,7,1,0.0,46540265,Donna Hughes,20,1,0,1
RM369,40,36-45,True,Travel_Rarely,575,Sales,22,2,Marketing,1,492,3,Male,68,2,2,Sales Executive,3,Married,6380,5k-10k,6110,2,12,3,1,80,2,8,6,3,6,4,1,0.0,77172238,Jason Roberts,24,1,1,2
RM388,40,36-45,False,Travel_Rarely,759,Sales,2,2,Marketing,1,516,4,Female,46,3,2,Sales Executive,2,Divorced,5715,5k-10k,22553,7,12,3,3,80,2,8,5,3,5,4,1,3.0,82475098,Alexandra Benton,24,0,2,2
RM392,40,36-45,False,Travel_Rarely,555,Research & Development,2,3,Medical,1,521,2,Female,78,2,2,Laboratory Technician,3,Married,3448,Upto 5k,13436,6,22,4,2,80,1,20,3,3,1,0,0,0.0,76276072,Christine Snyder,28,0,2,2
RM418,40,36-45,False,Travel_Rarely,1398,Sales,2,4,Life Sciences,1,558,3,Female,79,3,5,Manager,3,Married,18041,15k+,13022,0,14,3,4,80,0,21,2,3,20,15,1,12.0,68755000,Lisa Rodriguez,26,0,2,1
RM449,40,36-45,False,Travel_Rarely,302,Research & Development,6,3,Life Sciences,1,601,2,Female,75,3,4,Manufacturing Director,3,Single,13237,10k-15k,20364,7,15,3,3,80,0,22,3,3,20,6,5,13.0,20796722,Martin Johnson,26,2,0,0
RM459,40,36-45,False,Non-Travel,1094,Sales,28,3,Other,1,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932,10k-15k,11373,3,15,3,3,80,1,20,2,3,1,0,0,1.0,90267122,Robert Lane,26,1,2,0
RM534,40,36-45,False,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729,4,Male,48,2,3,Sales Executive,1,Married,10475,10k-15k,23772,5,21,4,3,80,1,20,2,3,18,13,1,12.0,15350023,Jessica Irwin,30,0,0,2
RM554,40,36-45,False,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4,Single,2342,Upto 5k,22929,0,20,4,4,80,0,5,2,2,4,2,2,3.0,67985905,Natalie Leach,24,1,1,0
RM583,40,36-45,False,Travel_Frequently,791,Research & Development,2,2,Medical,1,807,3,Female,38,4,2,Healthcare Representative,2,Married,4244,Upto 5k,9931,1,24,4,4,80,1,8,2,3,8,7,3,7.0,53261270,Jose Edwards,20,2,1,2
RM602,40,36-45,False,Travel_Frequently,720,Research & Development,16,4,Medical,1,832,1,Male,51,2,2,Laboratory Technician,3,Single,5094,5k-10k,11983,6,14,3,4,80,0,10,6,3,1,0,0,0.0,91029073,Elizabeth Torres,25,0,2,0
RM685,40,36-45,False,Travel_Rarely,658,Sales,10,4,Marketing,1,954,1,Male,67,2,3,Sales Executive,2,Divorced,9705,5k-10k,20652,2,12,3,2,80,1,11,2,2,1,0,0,0.0,43603811,Edward Spencer,23,0,1,1
RM692,40,36-45,False,Travel_Frequently,1469,Research & Development,9,4,Medical,1,964,4,Male,35,3,1,Research Scientist,2,Divorced,3617,Upto 5k,25063,8,14,3,4,80,1,3,2,3,1,1,0,0.0,13471527,John Mathews,26,1,2,2
RM707,40,36-45,True,Non-Travel,1479,Sales,24,3,Life Sciences,1,986,2,Female,100,4,4,Sales Executive,2,Single,13194,10k-15k,17071,4,16,3,4,80,0,22,2,2,1,0,0,0.0,22257687,Janet Martin,20,1,2,1
RM769,40,36-45,False,Travel_Rarely,300,Sales,26,3,Marketing,1,1066,3,Male,74,3,2,Sales Executive,1,Married,8396,5k-10k,22217,1,14,3,2,80,1,8,3,2,7,7,7,5.0,40725714,Kerry Maxwell,25,1,0,2
RM786,40,36-45,False,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1092,1,Male,61,3,3,Healthcare Representative,4,Married,10322,10k-15k,26542,4,20,4,4,80,1,14,6,3,11,10,11,1.0,87201917,Michael Perry,21,0,2,1
